id,category,month,verdict,patterns,about_llm,has_ack_section,in_ack_section,negation_nearby,grammarly,llm_term_anywhere,title
2307.09374,math-ph,2023-07,none,,False,False,False,False,False,False,Critical points of the discretized Hartree-Fock functional of connected molecules preserving structures of molecular fragments
2307.08894,math-ph,2023-07,none,,False,True,False,False,False,False,Continuum limit for Laplace and Elliptic operators on lattices
2307.13058,math-ph,2023-07,none,,False,True,False,False,False,False,Effective Mass of the Fröhlich Polaron and the Landau-Pekar-Spohn Conjecture
2307.03076,math-ph,2023-07,none,,False,True,False,False,False,False,Arctic curves of the four-vertex model
2307.10101,math-ph,2023-07,none,,False,True,False,False,False,False,The vacuum energy with non-ideal boundary conditions via an approximate functional equation
2307.00956,math-ph,2023-07,none,,False,True,False,False,False,False,Focusing dynamics of 2D Bose gases in the instability regime
2307.10622,math-ph,2023-07,none,,False,True,False,False,False,False,Exponential bounds of the condensation for dilute Bose gases
2307.10742,math-ph,2023-07,none,,False,True,False,False,False,False,High-temperature cluster expansion for classical and quantum spin lattice systems with multi-body interactions
2307.07548,math-ph,2023-07,none,,False,True,False,False,False,False,Topology of 2D Dirac operators with variable mass and an application to shallow-water waves
2307.13830,math-ph,2023-07,none,,False,False,False,False,False,False,On the resolvent of $H+A^{*}+A$
2307.13551,math-ph,2023-07,none,,False,True,False,False,False,False,Perturbed Block Toeplitz matrices and the non-Hermitian skin effect in dimer systems of subwavelength resonators
2307.07626,math-ph,2023-07,none,,False,True,False,False,False,False,Non-Lyapunov annealed decay for 1d Anderson eigenfunctions
2307.05326,math-ph,2023-07,none,,False,True,False,False,False,False,Classical correspondence beyond the Ehrenfest time for open quantum systems with general Lindbladians
2307.02235,math-ph,2023-07,none,,False,True,False,False,False,False,The phase transition for the three-state SOS model with one-level competing interactions on the binary tree
2307.00473,math-ph,2023-07,none,,False,True,False,False,False,False,Multichannel scattering for the Schrödinger equation on a line with different thresholds at both infinities
2307.07761,math-ph,2023-07,none,,False,False,False,False,False,False,BV Quantization
2307.11062,math-ph,2023-07,none,,False,True,False,False,False,False,Exponential decay of the number of excitations in the weakly interacting Bose gas
2307.12314,math-ph,2023-07,none,,False,True,False,False,False,False,Algebraic entropy for systems of quad equations
2307.00948,math-ph,2023-07,none,,False,False,False,False,False,False,Dual formulation for constraint solutions of the multi-state Choquard equation
2307.12773,math-ph,2023-07,none,,False,True,False,False,False,False,Violation of Ferromagnetic Ordering of Energy Levels in Spin Rings for the Singlet
2307.00596,math-ph,2023-07,none,,False,False,False,False,False,False,On the role of the Integrable Toda model in one-dimensional molecular dynamics
2307.05919,math-ph,2023-07,none,,False,True,False,False,False,False,Harer-Zagier formulas for families of twisted hyperbolic knots
2307.06146,math-ph,2023-07,none,,False,False,False,False,False,False,Microscopic derivation of Vlasov equation with compactly supported pair potentials
2307.06284,math-ph,2023-07,none,,False,True,False,False,False,False,Truncated affine Rozansky--Witten models as extended defect TQFTs
2307.16817,math-ph,2023-07,none,,False,True,False,False,False,False,Baxter operators in Ruijsenaars hyperbolic system III. Orthogonality and completeness of wave functions
2307.14738,math-ph,2023-07,none,,False,True,False,False,False,False,Topological travelling waves of a macroscopic swarmalator model in confined geometries
2307.03674,math-ph,2023-07,none,,False,True,False,False,False,False,Analysis of a one-dimensional Hamiltonian with a singular double well consisting of two nonlocal $δ'$ interactions
2307.06539,math-ph,2023-07,none,,False,True,False,False,False,False,Domain Wall Solution Arising in Abelian Higgs Model Subject to Born-Infeld Theory of Electrodynamics
2307.14727,math-ph,2023-07,none,,False,True,False,False,False,False,Self-adjointness and domain of generalized spin-boson models with mild ultraviolet divergences
2307.10819,math-ph,2023-07,none,,False,True,False,False,False,False,Exactness of the first Born approximation in electromagnetic scattering
2307.06286,math-ph,2023-07,none,,False,False,False,False,False,False,Entanglement Entropy and Algebra in Quantum Field Theory
2307.14986,math-ph,2023-07,none,,False,False,False,False,False,False,Pointwise bounds on confined states in non-relativistic QED
2307.06686,math-ph,2023-07,none,,False,True,False,False,False,False,Quantum inverse scattering for time-decaying harmonic oscillators
2307.12945,math-ph,2023-07,none,,False,True,False,False,False,False,Hierarchical physically based machine learning in material science: the case study of spider silk
2307.07401,math-ph,2023-07,none,,False,True,False,False,False,False,Weyl's law for Neumann Schrödinger operators on Hölder domains
2307.14175,math-ph,2023-07,none,,False,True,False,False,False,False,Internal Lagrangians of PDEs as variational principles
2307.06041,math-ph,2023-07,none,,False,True,False,False,False,False,Phase recovery from phaseless scattering data for discrete Schrödinger operators
2307.03720,math-ph,2023-07,none,,False,True,False,False,False,False,Biorthogonal polynomials related to quantum transport theory of disordered wires
2307.01699,math-ph,2023-07,none,,False,False,False,False,False,False,Logarithmically enhanced area-laws for fermions in vanishing magnetic fields in dimension two
2307.11852,math-ph,2023-07,none,,False,True,False,False,False,False,Noether symmetries and conservation laws of a reduced gauged bilayer graphene model
2307.02121,math-ph,2023-07,none,,False,True,False,False,False,False,Non-perturbative solutions of hierarchies of evolution equations for colliding particles
2307.15624,math-ph,2023-07,none,,False,True,False,False,False,False,Canonical Typicality For Other Ensembles Than Micro-Canonical
2307.16268,math-ph,2023-07,none,,False,True,False,False,False,False,Quantum Optimal Transport: Quantum Channels and Qubits
2307.14089,math-ph,2023-07,none,,False,True,False,False,False,False,The generalized Wehrl entropy bound in quantitative form
2307.16674,math-ph,2023-07,none,,False,True,False,False,False,False,Orbifolds of topological quantum field theories
2307.12201,math-ph,2023-07,none,,False,True,False,False,False,False,"Euler-Poisson equations of a dancing spinning top, integrability and examples of analytical solutions"
2307.15222,math-ph,2023-07,none,,False,True,False,False,False,False,Newton's Off-Center Circular Orbits and the Magnetic Monopole
2307.01625,math-ph,2023-07,none,,False,True,False,False,False,False,Joint moments of higher order derivatives of CUE characteristic polynomials I: asymptotic formulae
2307.05114,math-ph,2023-07,none,,False,True,False,False,False,False,Localization in the Incommensurate Systems: A Plane Wave Study via Effective Potentials
2307.14438,math-ph,2023-07,none,,False,False,False,False,False,False,Resonances and inverse problems for energy-dependent potentials on the half-line
2307.00345,math-ph,2023-07,none,,False,False,False,False,False,False,Microcanonical phase transitions for the vortex system
2307.14150,math-ph,2023-07,none,,False,True,False,False,False,False,Phase Transitions in Multidimensional Long-Range Random Field Ising Models
2307.07339,math-ph,2023-07,none,,False,True,False,False,False,False,Lagrangian multiforms on coadjoint orbits for finite-dimensional integrable systems
2307.12887,math-ph,2023-07,none,,False,True,False,False,False,False,Causal Localizations of the Massive Scalar Boson
2307.11279,math-ph,2023-07,none,,False,True,False,False,False,False,Finite temperature properties of an integrable zigzag ladder chain
2307.02831,math-ph,2023-07,none,,False,True,False,False,False,False,"Joint moments of higher order derivatives of CUE characteristic polynomials II: Structures, recursive relations, and applications"
2307.12552,math-ph,2023-07,none,,False,True,False,False,False,False,Local topological order and boundary algebras
2307.03831,math-ph,2023-07,none,,False,False,False,False,False,False,Integrability from categorification and the 2-Kac-Moody Algebra
2307.15560,math-ph,2023-07,none,,False,True,False,False,False,False,Macroscopic limit of a Fokker-Planck model of swarming rigid bodies
2310.02706,math-ph,2023-10,none,,False,True,False,False,False,False,Momentum Distribution of a Fermi Gas in the Random Phase Approximation
2311.00070,math-ph,2023-10,none,,False,True,False,False,False,False,Obstructions to the existence of Møller maps
2310.15362,math-ph,2023-10,none,,False,True,False,False,False,False,Determinantal structure of the conditional expectation of the overlaps for the induced Ginibre unitary ensemble
2310.03493,math-ph,2023-10,none,,False,True,False,False,False,False,The Fermionic Entanglement Entropy and Area Law for the Relativistic Dirac Vacuum State
2310.19715,math-ph,2023-10,none,,False,True,False,False,False,False,Kerner equation for motion in a non-Abelian gauge field
2310.13180,math-ph,2023-10,none,,False,False,False,False,False,False,"Note on the group of vertical diffeomorphisms of a principal bundle, and its relation to the Frölicher-Nijenhuis bracket"
2310.04661,math-ph,2023-10,none,,False,False,False,False,False,False,Integrable systems on rectangular $\mathcal{W}$-superalgebras via super Adler-type operators
2310.12907,math-ph,2023-10,none,,False,True,False,False,False,False,A variational framework for higher order perturbations
2310.12885,math-ph,2023-10,none,,False,False,False,False,False,False,"Asymptotic Relaxation of Moment Equations for a Multi-Species, Homogeneous BGK Model"
2310.10058,math-ph,2023-10,none,,False,True,False,False,False,False,A lattice model with Fibonacci degree of degeneracy
2310.12791,math-ph,2023-10,none,,False,True,False,False,False,False,Stability of the one electron atom Schrödinger model with magnetic field in two dimensions
2310.14818,math-ph,2023-10,none,,False,False,False,False,False,False,Elementary catastrophes underlying bifurcations of vector fields and PDEs
2310.15280,math-ph,2023-10,none,,False,True,False,False,False,False,Dynamics of mean-field Fermi systems with nonzero pairing
2310.13657,math-ph,2023-10,none,,False,True,False,False,False,False,Soliton resolution and asymptotic stability of $N$-loop-soliton solutions for the Ostrovsky-Vakhnenko equation
2310.12266,math-ph,2023-10,none,,False,False,False,False,False,False,Spectral theory of $p$-adic unitary operator
2310.13789,math-ph,2023-10,none,,False,True,False,False,False,False,Classification of higher grade $\ell$ graphs for $\mathrm{U}(N)^2\times \mathrm{O}(D)$ multi-matrix models
